worksheet_id,worksheet_name,worksheet_type,list_status,version_id,version_number,version_status,active,selected_at_initial_capture,version_label,version_note,status_display,export_required,export_requirement_reason,export_result,artifact_path,screenshot_path,capture_method,detail_url,blocker
43,Terpenes [Batch] Worksheet,Dynamic Spreadsheet,Active,640,4,APPROVED,false,false,4 - test - APPROVED,test,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=43,
43,Terpenes [Batch] Worksheet,Dynamic Spreadsheet,Active,115,3,DRAFT,false,false,3 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=43,
43,Terpenes [Batch] Worksheet,Dynamic Spreadsheet,Active,95,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=43,
43,Terpenes [Batch] Worksheet,Dynamic Spreadsheet,Active,94,1,DRAFT,false,false,1 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=43,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,709,15,DRAFT,false,true,15 - [AIT-88] Set default note for METRC export - DRAFT,[AIT-88] Set default note for METRC export,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,691,14,APPROVED,true,false,14 - [AIT-88] Set Pass/Fail column for METRC export - APPROVED (ACTIVE),[AIT-88] Set Pass/Fail column for METRC export,APPROVED Active since 08/12/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,686,13,APPROVED,false,false,13 - KV Update - APPROVED,KV Update,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,674,12,APPROVED,false,false,12 - real update - APPROVED,real update,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,673,11,APPROVED,false,false,"11 - same as metrc draft, just active - APPROVED","same as metrc draft, just active",APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,671,10,DRAFT,false,false,10 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,665,9,APPROVED,false,false,9 - updated formula - APPROVED,updated formula,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,664,8,APPROVED,false,false,8 - updated KV - APPROVED,updated KV,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,658,7,APPROVED,false,false,7 - SBX_ONLY_TERPENES_PRODUCTION_CANDIDATE_TEST_WS_V4_DYNAMIC - APPROVED,SBX_ONLY_TERPENES_PRODUCTION_CANDIDATE_TEST_WS_V4_DYNAMIC,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,639,6,APPROVED,false,false,6 - COA test - APPROVED,COA test,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,608,5,DRAFT,false,false,5 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,313,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,230,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,116,2,DRAFT,false,false,2 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
42,Terpenes [Test] Worksheet,Dynamic Spreadsheet,Active,93,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=42,
89,Total Aerobic Count & Enterobacteriaceae & YM [Batch WS],Dynamic Spreadsheet,Active,513,7,APPROVED,true,true,7 - approved - APPROVED (ACTIVE),approved,APPROVED Active since 05/22/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=89,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
89,Total Aerobic Count & Enterobacteriaceae & YM [Batch WS],Dynamic Spreadsheet,Active,512,6,APPROVED,false,false,6 - edit - APPROVED,edit,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=89,
89,Total Aerobic Count & Enterobacteriaceae & YM [Batch WS],Dynamic Spreadsheet,Active,511,5,APPROVED,false,false,5 - More cells - APPROVED,More cells,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=89,
89,Total Aerobic Count & Enterobacteriaceae & YM [Batch WS],Dynamic Spreadsheet,Active,364,4,OBSOLETE,false,false,4 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=89,
89,Total Aerobic Count & Enterobacteriaceae & YM [Batch WS],Dynamic Spreadsheet,Active,304,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=89,
89,Total Aerobic Count & Enterobacteriaceae & YM [Batch WS],Dynamic Spreadsheet,Active,278,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=89,
89,Total Aerobic Count & Enterobacteriaceae & YM [Batch WS],Dynamic Spreadsheet,Active,277,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=89,
93,Total Aerobic Count [Test] WS,Dynamic Spreadsheet,Active,710,9,DRAFT,false,true,9 - [AIT-88] Set default note for METRC export - DRAFT,[AIT-88] Set default note for METRC export,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=93,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
93,Total Aerobic Count [Test] WS,Dynamic Spreadsheet,Active,687,8,APPROVED,true,false,8 - KV Update - APPROVED (ACTIVE),KV Update,APPROVED Active since 08/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=93,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
93,Total Aerobic Count [Test] WS,Dynamic Spreadsheet,Active,584,7,DRAFT,false,false,7 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=93,
93,Total Aerobic Count [Test] WS,Dynamic Spreadsheet,Active,533,6,APPROVED,false,false,6 - Fixed - APPROVED,Fixed,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=93,
93,Total Aerobic Count [Test] WS,Dynamic Spreadsheet,Active,523,5,APPROVED,false,false,5 - COA - APPROVED,COA,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=93,
93,Total Aerobic Count [Test] WS,Dynamic Spreadsheet,Active,420,4,APPROVED,false,false,4 - [AIT-82] Adjust report table - APPROVED,[AIT-82] Adjust report table,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=93,
93,Total Aerobic Count [Test] WS,Dynamic Spreadsheet,Active,367,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=93,
93,Total Aerobic Count [Test] WS,Dynamic Spreadsheet,Active,312,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=93,
93,Total Aerobic Count [Test] WS,Dynamic Spreadsheet,Active,284,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=93,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,701,28,DRAFT,false,true,28 - [AIT-88] Set default note for METRC export - DRAFT,[AIT-88] Set default note for METRC export,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,689,27,APPROVED,true,false,27 - KV Update - APPROVED (ACTIVE),KV Update,APPROVED Active since 08/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,626,26,DRAFT,false,false,26 - [AIT-88] METRC notes - DRAFT,[AIT-88] METRC notes,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,613,25,APPROVED,false,false,25 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,612,24,PENDING,false,false,24 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,562,23,DRAFT,false,false,23 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,549,22,APPROVED,false,false,22 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,546,21,APPROVED,false,false,21 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,545,20,APPROVED,false,false,20 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,544,19,APPROVED,false,false,19 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,543,18,APPROVED,false,false,18 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,542,17,APPROVED,false,false,17 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,541,16,APPROVED,false,false,16 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,540,15,APPROVED,false,false,15 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,528,14,APPROVED,false,false,14 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,527,13,APPROVED,false,false,13 - COA 3 - APPROVED,COA 3,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,526,12,APPROVED,false,false,12 - COA 2 - APPROVED,COA 2,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,519,11,APPROVED,false,false,11 - COA - APPROVED,COA,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,516,10,APPROVED,false,false,10 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,482,9,APPROVED,false,false,9 - metrc test - APPROVED,metrc test,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,425,8,APPROVED,false,false,8 - [AIT-82] Adjust report table - APPROVED,[AIT-82] Adjust report table,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,409,7,APPROVED,false,false,7 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,408,6,APPROVED,false,false,6 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,361,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,334,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,271,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,262,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
81,Total Aspergillus Microbial Analysis [Test WS],Dynamic Spreadsheet,Active,261,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=81,
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,711,10,DRAFT,false,true,10 - [AIT-88] Set default note for METRC export - DRAFT,[AIT-88] Set default note for METRC export,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,688,9,APPROVED,true,false,9 - KV Update - APPROVED (ACTIVE),KV Update,APPROVED Active since 08/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,583,8,DRAFT,false,false,8 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,525,7,PENDING,false,false,7 - COA - PENDING,COA,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,524,6,APPROVED,false,false,6 - COA - APPROVED,COA,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,419,5,APPROVED,false,false,5 - [AIT-82] Adjust report table - APPROVED,[AIT-82] Adjust report table,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,366,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,365,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,296,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,
94,Total Yeast and Mold {Test WS},Dynamic Spreadsheet,Active,285,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=94,
4,Training Worksheet,Dynamic Spreadsheet,Active,6,1,DRAFT,false,true,1 - DRAFT,,DRAFT,true,latest_draft_or_pending_no_active,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=4,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,481,13,APPROVED,true,true,13 - Removed automation until fixed - APPROVED (ACTIVE),Removed automation until fixed,APPROVED Active since 05/19/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,480,12,APPROVED,false,false,12 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,479,11,OBSOLETE,false,false,11 - Automation Attempt - OBSOLETE,Automation Attempt,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,410,10,APPROVED,false,false,10 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,295,9,APPROVED,false,false,9 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,291,8,APPROVED,false,false,8 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,290,7,PENDING,false,false,7 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,171,6,APPROVED,false,false,6 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,161,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,160,4,OBSOLETE,false,false,4 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,157,3,OBSOLETE,false,false,3 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,61,2,OBSOLETE,false,false,2 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
29,Water Activity [Batch WS],Dynamic Spreadsheet,Active,60,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=29,
23,Water Activity [Protocol WS] Clean Equipment,Dynamic Spreadsheet,Active,51,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 03/12/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=23,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
23,Water Activity [Protocol WS] Clean Equipment,Dynamic Spreadsheet,Active,50,1,REJECTED,false,false,1 - Created from Spreadsheet Worksheet Upgrade - REJECTED,Created from Spreadsheet Worksheet Upgrade,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=23,
24,Water Activity [Protocol WS] Meter Verification,Dynamic Spreadsheet,Active,493,6,APPROVED,true,true,6 - APPROVED (ACTIVE),,APPROVED Active since 05/21/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=24,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
24,Water Activity [Protocol WS] Meter Verification,Dynamic Spreadsheet,Active,492,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=24,
24,Water Activity [Protocol WS] Meter Verification,Dynamic Spreadsheet,Active,188,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=24,
24,Water Activity [Protocol WS] Meter Verification,Dynamic Spreadsheet,Active,162,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=24,
24,Water Activity [Protocol WS] Meter Verification,Dynamic Spreadsheet,Active,53,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=24,
24,Water Activity [Protocol WS] Meter Verification,Dynamic Spreadsheet,Active,52,1,DRAFT,false,false,1 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=24,
25,Water Activity [Protocol WS] Sample Analysis,Dynamic Spreadsheet,Active,172,6,APPROVED,true,true,6 - APPROVED (ACTIVE),,APPROVED Active since 03/25/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=25,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
25,Water Activity [Protocol WS] Sample Analysis,Dynamic Spreadsheet,Active,170,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=25,
25,Water Activity [Protocol WS] Sample Analysis,Dynamic Spreadsheet,Active,169,4,DRAFT,false,false,4 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=25,
25,Water Activity [Protocol WS] Sample Analysis,Dynamic Spreadsheet,Active,156,3,OBSOLETE,false,false,3 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=25,
25,Water Activity [Protocol WS] Sample Analysis,Dynamic Spreadsheet,Active,55,2,OBSOLETE,false,false,2 - OBSOLETE,,OBSOLETE,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=25,
25,Water Activity [Protocol WS] Sample Analysis,Dynamic Spreadsheet,Active,54,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=25,
28,Water Activity [Test WS],Dynamic Spreadsheet,Active,712,16,DRAFT,false,true,16 - [AIT-88] Set default note for METRC export - DRAFT,[AIT-88] Set default note for METRC export,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=28,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
28,Water Activity [Test WS],Dynamic Spreadsheet,Active,690,15,APPROVED,true,false,15 - KV Update - APPROVED (ACTIVE),KV Update,APPROVED Active since 08/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=28,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
28,Water Activity [Test WS],Dynamic Spreadsheet,Active,603,14,DRAFT,false,false,14 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=28,
28,Water Activity [Test WS],Dynamic Spreadsheet,Active,594,13,APPROVED,false,false,13 - new edit - APPROVED,new edit,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=28,
28,Water Activity [Test WS],Dynamic Spreadsheet,Active,558,12,DRAFT,false,false,12 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=28,
28,Water Activity [Test WS],Dynamic Spreadsheet,Active,534,11,APPROVED,false,false,11 - Fixed - APPROVED,Fixed,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=28,
28,Water Activity [Test WS],Dynamic Spreadsheet,Active,426,10,APPROVED,false,false,10 - [AIT-82] Adjust report table - APPROVED,[AIT-82] Adjust report table,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=28,
28,Water Activity [Test WS],Dynamic Spreadsheet,Active,405,9,APPROVED,false,false,9 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=28,
