object_type,pane_id,field_id,label,api_system_name,field_classification,data_type,required_optional,read_only_writable,default_value_state,default_value,units,validation,option_source,key_value_store_association,formula,derived_behavior,conditional_visibility,layout_section,layout_group,display_order,display_state,active_inactive_state,global_division_definition,program_restriction,assay_restriction,matrix_restriction,external_system_mapping,report_usage,automation_usage,parser_usage
Contact,fields-contact,not_exposed,Email,email,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,3,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Contact,fields-contact,not_exposed,Address,address,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,4,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Contact,fields-contact,not_exposed,Phone,phone,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,5,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Contact,fields-contact,not_exposed,Fax,fax,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,6,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Contact,fields-contact,not_exposed,Mobile,mobile,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,7,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Contact,fields-contact,not_exposed,Tags,tags,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,8,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Name,name,not_exposed,not_exposed_without_prohibited_edit_action,required,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,1,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Image Asset,image_asset,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,3,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Category,category,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,4,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Description,description,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,5,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Location,location,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,6,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Supplier,supplier,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,7,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Manufacturer,manufacturer,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,8,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Model Number,model_number,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,9,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Serial Number,serial_number,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,10,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Date Purchased,date_purchased,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,11,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,In Use Date,in_use_date,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,12,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Date Disposed,date_disposed,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,13,hidden_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Internal or External Calibration,internal_external_cal,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,14,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,No Maintenance Required,no_maintenance_required,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,15,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Schedule,schedule,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,16,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Status,state,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,17,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Tags,tags,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,18,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Teams,teams,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,19,hidden_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Equipment,fields-equipment,not_exposed,Disposal Date,disposal_date,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,20,hidden_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Document,fields-document,not_exposed,Name,title,not_exposed,not_exposed_without_prohibited_edit_action,required,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,1,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Document,fields-document,not_exposed,Document Format,doc_format,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_safe,[],not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,2,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Document,fields-document,not_exposed,Description,description,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,3,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Document,fields-document,not_exposed,Effective Date,effective_date,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,4,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Document,fields-document,not_exposed,Tags,tags,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,5,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Document,fields-document,not_exposed,Team,team,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,6,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Document,fields-document,not_exposed,Approvers,approvers,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,7,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Title,title,not_exposed,not_exposed_without_prohibited_edit_action,required,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,1,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Description,description,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,2,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Type of Issue,type_of_issue,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,3,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Status,status,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,4,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Priority,priority,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,5,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Category,category,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,6,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Assigned To,assigned_to,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,7,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Risk Evaluation - At Closing,risk_evaluation,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,8,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Team,team,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,9,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Date Opened,date_opened,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,10,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Due Date,due_date,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,11,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Action Taken,action_taken,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,12,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,Date Closed,date_closed,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,13,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Issue,fields-issue,not_exposed,CAPA Required,capa_required,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,14,hidden_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Location,fields-location,not_exposed,Name,name,not_exposed,not_exposed_without_prohibited_edit_action,required,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,1,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Location,fields-location,not_exposed,Location Address,location_address,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,2,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Location,fields-location,not_exposed,Description,description,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,3,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
