store_id,store_name,ordinal,path_json,path_occurrence,value_type,value,redaction_reason
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,342,"[""MN OCM Cannabis"",""Cannabis or Hemp Non-Liquid Edibles"",""P-Isopropyltoluene (P-Cymene)""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,343,"[""MN OCM Cannabis"",""Cannabis or Hemp Non-Liquid Edibles"",""Terpinolene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,344,"[""MN OCM Cannabis"",""Cannabis or Hemp Non-Liquid Edibles"",""Terpinolene""]",2,number,13.2,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,345,"[""MN OCM Cannabis"",""Cannabis or Hemp Non-Liquid Edibles"",""Terpinolene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,346,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Bisabolol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,347,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Bisabolol""]",2,number,32.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,348,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Bisabolol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,349,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Humulene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,350,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Humulene""]",2,number,21.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,351,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Humulene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,352,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Pinene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,353,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Pinene""]",2,number,10.4,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,354,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Pinene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,355,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Terpinene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,356,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Terpinene""]",2,number,8.8,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,357,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Alpha-Terpinene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,358,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Beta-Caryophyllene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,359,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Beta-Caryophyllene""]",2,number,21.7,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,360,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Beta-Caryophyllene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,361,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Beta-Myrcene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,362,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Beta-Myrcene""]",2,number,16.4,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,363,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Beta-Myrcene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,364,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Beta-Pinene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,365,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Beta-Pinene""]",2,number,11.8,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,366,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Beta-Pinene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,367,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Camphene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,368,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Camphene""]",2,number,12,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,369,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Camphene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,370,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Caryophyllene Oxide""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,371,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Caryophyllene Oxide""]",2,number,28.9,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,372,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Caryophyllene Oxide""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,373,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Delta-3 Carene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,374,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Delta-3 Carene""]",2,number,10.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,375,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Delta-3 Carene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,376,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Eucalyptol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,377,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Eucalyptol""]",2,number,7.9,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,378,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Eucalyptol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,379,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Gamma-Terpinene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,380,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Gamma-Terpinene""]",2,number,7.9,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,381,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Gamma-Terpinene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,382,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Geraniol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,383,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Geraniol""]",2,number,23.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,384,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Geraniol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,385,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Guaiol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,386,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Guaiol""]",2,number,24.7,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,387,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Guaiol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,388,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Isopulegol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,389,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Isopulegol""]",2,number,11.2,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,390,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Isopulegol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,391,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Limonene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,392,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Limonene""]",2,number,8.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,393,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Limonene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,394,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Linalool""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,395,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Linalool""]",2,number,9.7,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,396,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Linalool""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,397,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Nerolidol 1""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,398,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Nerolidol 1""]",2,number,30.4,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,399,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Nerolidol 1""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,400,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Nerolidol 2""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,401,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Nerolidol 2""]",2,number,26.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,402,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Nerolidol 2""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,403,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Ocimene 1""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,404,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Ocimene 1""]",2,number,8,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,405,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Ocimene 1""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,406,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Ocimene 2""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,407,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Ocimene 2""]",2,number,20.7,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,408,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Ocimene 2""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,409,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""P-Isopropyltoluene (P-Cymene)""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,410,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""P-Isopropyltoluene (P-Cymene)""]",2,number,8,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,411,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""P-Isopropyltoluene (P-Cymene)""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,412,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Terpinolene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,413,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Terpinolene""]",2,number,7.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,414,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Edible"",""Terpinolene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,415,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Bisabolol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,416,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Bisabolol""]",2,number,32.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,417,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Bisabolol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,418,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Humulene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,419,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Humulene""]",2,number,21.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,420,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Humulene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,421,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Pinene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,422,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Pinene""]",2,number,10.4,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,423,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Pinene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,424,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Terpinene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,425,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Terpinene""]",2,number,8.8,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,426,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Alpha-Terpinene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,427,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Beta-Caryophyllene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,428,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Beta-Caryophyllene""]",2,number,21.7,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,429,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Beta-Caryophyllene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,430,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Beta-Myrcene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,431,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Beta-Myrcene""]",2,number,16.4,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,432,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Beta-Myrcene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,433,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Beta-Pinene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,434,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Beta-Pinene""]",2,number,11.8,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,435,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Beta-Pinene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,436,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Camphene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,437,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Camphene""]",2,number,12,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,438,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Camphene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,439,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Caryophyllene Oxide""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,440,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Caryophyllene Oxide""]",2,number,28.9,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,441,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Caryophyllene Oxide""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,442,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Delta-3 Carene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,443,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Delta-3 Carene""]",2,number,10.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,444,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Delta-3 Carene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,445,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Eucalyptol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,446,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Eucalyptol""]",2,number,7.9,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,447,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Eucalyptol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,448,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Gamma-Terpinene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,449,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Gamma-Terpinene""]",2,number,7.9,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,450,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Gamma-Terpinene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,451,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Geraniol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,452,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Geraniol""]",2,number,23.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,453,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Geraniol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,454,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Guaiol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,455,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Guaiol""]",2,number,24.7,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,456,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Guaiol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,457,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Isopulegol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,458,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Isopulegol""]",2,number,11.2,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,459,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Isopulegol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,460,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Limonene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,461,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Limonene""]",2,number,8.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,462,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Limonene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,463,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Linalool""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,464,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Linalool""]",2,number,9.7,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,465,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Linalool""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,466,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Nerolidol 1""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,467,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Nerolidol 1""]",2,number,30.4,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,468,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Nerolidol 1""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,469,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Nerolidol 2""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,470,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Nerolidol 2""]",2,number,26.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,471,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Nerolidol 2""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,472,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Ocimene 1""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,473,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Ocimene 1""]",2,number,8,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,474,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Ocimene 1""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,475,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Ocimene 2""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,476,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Ocimene 2""]",2,number,20.7,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,477,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Ocimene 2""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,478,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""P-Isopropyltoluene (P-Cymene)""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,479,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""P-Isopropyltoluene (P-Cymene)""]",2,number,8,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,480,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""P-Isopropyltoluene (P-Cymene)""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,481,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Terpinolene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,482,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Terpinolene""]",2,number,7.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,483,"[""MN OCM Cannabis"",""Cannabis or Hemp Resins for Inhalation"",""Terpinolene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,484,"[""MN OCM Cannabis"",""Cannabis or Hemp Rosins for Edible"",""Alpha-Bisabolol""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,485,"[""MN OCM Cannabis"",""Cannabis or Hemp Rosins for Edible"",""Alpha-Bisabolol""]",2,number,32.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,486,"[""MN OCM Cannabis"",""Cannabis or Hemp Rosins for Edible"",""Alpha-Bisabolol""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,487,"[""MN OCM Cannabis"",""Cannabis or Hemp Rosins for Edible"",""Alpha-Humulene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,488,"[""MN OCM Cannabis"",""Cannabis or Hemp Rosins for Edible"",""Alpha-Humulene""]",2,number,21.3,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,489,"[""MN OCM Cannabis"",""Cannabis or Hemp Rosins for Edible"",""Alpha-Humulene""]",3,string,N/A,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,490,"[""MN OCM Cannabis"",""Cannabis or Hemp Rosins for Edible"",""Alpha-Pinene""]",1,number,0.1,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,491,"[""MN OCM Cannabis"",""Cannabis or Hemp Rosins for Edible"",""Alpha-Pinene""]",2,number,10.4,
f68f4eb5-b962-4604-85e0-fdaa72106e39,Terpenes,492,"[""MN OCM Cannabis"",""Cannabis or Hemp Rosins for Edible"",""Alpha-Pinene""]",3,string,N/A,
